Rsum^2,Rsum^3,Rsum^4,Rsum^5,Rsum^6,Rsum^7,Rsum^8,Rsum^9,Rsum^10,Lamps^2,Lamps^3,Lamps^4,Lamps^5,Lamps^6,Lamps^7,Lamps^8,Lamps^9,Lamps^10,T_inside^2,T_inside^3,T_inside^4,T_inside^5,T_inside^6,T_inside^7,T_inside^8,T_inside^9,T_inside^10,CO2^2,CO2^3,CO2^4,CO2^5,CO2^6,CO2^7,CO2^8,CO2^9,CO2^10,T_Max^2,T_Max^3,T_Max^4,T_Max^5,T_Max^6,T_Max^7,T_Max^8,T_Max^9,T_Max^10,T_Avg^2,T_Avg^3,T_Avg^4,T_Avg^5,T_Avg^6,T_Avg^7,T_Avg^8,T_Avg^9,T_Avg^10,T_Min^2,T_Min^3,T_Min^4,T_Min^5,T_Min^6,T_Min^7,T_Min^8,T_Min^9,T_Min^10,DP_Max^2,DP_Max^3,DP_Max^4,DP_Max^5,DP_Max^6,DP_Max^7,DP_Max^8,DP_Max^9,DP_Max^10,DP_Avg^2,DP_Avg^3,DP_Avg^4,DP_Avg^5,DP_Avg^6,DP_Avg^7,DP_Avg^8,DP_Avg^9,DP_Avg^10,DP_Min^2,DP_Min^3,DP_Min^4,DP_Min^5,DP_Min^6,DP_Min^7,DP_Min^8,DP_Min^9,DP_Min^10,H_Max^2,H_Max^3,H_Max^4,H_Max^5,H_Max^6,H_Max^7,H_Max^8,H_Max^9,H_Max^10,H_Avg^2,H_Avg^3,H_Avg^4,H_Avg^5,H_Avg^6,H_Avg^7,H_Avg^8,H_Avg^9,H_Avg^10,H_Min^2,H_Min^3,H_Min^4,H_Min^5,H_Min^6,H_Min^7,H_Min^8,H_Min^9,H_Min^10,P_Max^2,P_Max^3,P_Max^4,P_Max^5,P_Max^6,P_Max^7,P_Max^8,P_Max^9,P_Max^10,P_Avg^2,P_Avg^3,P_Avg^4,P_Avg^5,P_Avg^6,P_Avg^7,P_Avg^8,P_Avg^9,P_Avg^10,P_Min^2,P_Min^3,P_Min^4,P_Min^5,P_Min^6,P_Min^7,P_Min^8,P_Min^9,P_Min^10
4853209.0,10691619427.0,23553637597681.0,5.188866362769124e+16,1.143107259718038e+20,2.5182652931588378e+23,5.5477384408289196e+26,1.222166778514611e+30,2.692433413067688e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.81,17373.979,449986.0561,11654638.85299,301855146.29244095,7818048288.97422,202487450684.43228,5244424972726.796,135830606793624.0,266256.0,137388096.0,70892257536.0,36580404888576.0,1.8875488922505216e+16,9.739752284012691e+18,5.025712178550549e+21,2.593267484132083e+24,1.3381260218121547e+27,900.0,27000.0,810000.0,24300000.0,729000000.0,21870000000.0,656100000000.0,19683000000000.0,590490000000000.0,635.04,16003.007999999998,403275.80159999995,10162550.200319998,256096265.04806393,6453625879.211211,162631372156.12253,4098310578334.2876,103277426574024.05,445.21000000000004,9393.931,198211.94410000002,4182272.0205100006,88245939.63276102,1861989326.2512577,39287974783.90154,828976267940.3226,17491399253540.809,492.84,10941.047999999999,242891.26559999996,5392186.096319999,119706531.33830397,2657484995.710348,58996166904.76973,1309714905285.888,29075670897346.71,420.25,8615.125,176610.0625,3620506.28125,74220378.765625,1521517764.6953125,31191114176.253906,639417840613.2051,13108065732570.703,400.0,8000.0,160000.0,3200000.0,64000000.0,1280000000.0,25600000000.0,512000000000.0,10240000000000.0,8836.0,830584.0,78074896.0,7339040224.0,689869781056.0,64847759419264.0,6095689385410816.0,5.729948022286167e+17,5.386151140948997e+19,5715.359999999999,432081.2159999999,32665339.92959999,2469499698.677759,186694177220.03857,14114079797834.916,1067024432716319.6,8.066704711335376e+16,6.098428761769544e+18,3364.0,195112.0,11316496.0,656356768.0,38068692544.0,2207984167552.0,128063081718016.0,7427658739644928.0,4.308042068994058e+17,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8
3396649.0,6260024107.0,11537224429201.0,2.1263104623017444e+16,3.918790182022115e+19,7.2223303054667584e+22,1.3310754752975235e+26,2.4531721009733358e+29,4.521196182093858e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.25,12977.875,304980.0625,7167031.46875,168425239.515625,3957993128.6171875,93012838522.5039,2185801705278.8418,51366340074052.78,298116.0,162771336.0,88873149456.0,48524739602976.0,2.6494507823224896e+16,1.4466001271480793e+19,7.898436694228513e+21,4.312546435048768e+24,2.3546503535366271e+27,739.8399999999999,20123.647999999997,547363.2255999999,14888279.736319996,404961208.82790387,11014944880.118984,299606500739.2364,8149296820107.2295,221660873506916.62,519.84,11852.352,270233.6256,6161326.663680001,140478247.93190402,3202904052.8474116,73026212404.92099,1664997642832.1987,37961946256574.13,316.84000000000003,5639.752,100387.5856,1786899.02368,31806802.621504,566161086.6627712,10077667342.597328,179382478698.23245,3193008120828.5376,400.0,8000.0,160000.0,3200000.0,64000000.0,1280000000.0,25600000000.0,512000000000.0,10240000000000.0,272.25,4492.125,74120.0625,1222981.03125,20179187.015625,332956585.7578125,5493783665.003906,90647430472.56445,1495682602797.3135,193.21,2685.619,37330.104100000004,518888.4469900001,7212549.413161001,100254436.84293792,1393536672.116837,19370159742.424034,269245220419.6941,8836.0,830584.0,78074896.0,7339040224.0,689869781056.0,64847759419264.0,6095689385410816.0,5.729948022286167e+17,5.386151140948997e+19,4900.0,343000.0,24010000.0,1680700000.0,117649000000.0,8235430000000.0,576480100000000.0,4.0353607e+16,2.82475249e+18,2025.0,91125.0,4100625.0,184528125.0,8303765625.0,373669453125.0,16815125390625.0,756680642578125.0,3.4050628916015624e+16,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8
4774225.0,10431681625.0,22793224350625.0,4.9803195206115624e+16,1.0881998152536264e+20,2.3777165963291737e+23,5.195310762979244e+26,1.1351754017109649e+30,2.4803582527384582e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.56,12812.903999999999,299821.95359999995,7015833.714239999,164170508.91321597,3841589908.5692534,89893203860.52052,2103500970336.1802,49221922705866.61,289444.0,155720872.0,83777829136.0,45072472075168.0,2.4248989976440384e+16,1.3045956607324926e+19,7.01872465474081e+21,3.776073864250556e+24,2.031527738966799e+27,772.84,21484.952,597281.6656000001,16604430.303680003,461603162.4423041,12832567915.896053,356745388061.9103,9917521788121.105,275707105709766.75,510.76000000000005,11543.176000000001,260875.77760000006,5895792.573760002,133244912.16697605,3011335014.973659,68056171338.4047,1538069472247.9463,34760370072803.59,259.21000000000004,4173.281000000001,67189.82410000001,1081756.1680100004,17416274.304961007,280402016.3098722,4514472462.588943,72683006647.68198,1170196407027.68,259.21000000000004,4173.281000000001,67189.82410000001,1081756.1680100004,17416274.304961007,280402016.3098722,4514472462.588943,72683006647.68198,1170196407027.68,201.64,2863.2879999999996,40658.68959999999,577353.3923199999,8198418.170943998,116417538.02740477,1653129039.9891477,23474432367.845894,333336939623.4117,123.21,1367.6309999999999,15180.704099999997,168505.81550999996,1870414.5521609995,20761601.528987095,230453776.97175676,2558036924.3865,28394209860.690147,7744.0,681472.0,59969536.0,5277319168.0,464404086784.0,40867559636992.0,3596345248055296.0,3.1647838182886605e+17,2.7850097600940212e+19,3956.41,248858.18899999998,15653180.0881,984585027.54149,61930398232.35972,3895422048815.4263,245022046870490.3,1.541188674815384e+16,9.694076764588765e+17,1225.0,42875.0,1500625.0,52521875.0,1838265625.0,64339296875.0,2251875390625.0,78815638671875.0,2758547353515625.0,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8
5049009.0,11345123223.0,25492491882081.0,5.728162925903601e+16,1.2871182094505391e+20,2.8921546166353612e+23,6.498671423579657e+26,1.460251468878349e+30,3.28118505056965e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,13824.0,331776.0,7962624.0,191102976.0,4586471424.0,110075314176.0,2641807540224.0,63403380965376.0,258064.0,131096512.0,66597028096.0,33831290272768.0,1.7186295458566144e+16,8.730638092951601e+18,4.4351641512194133e+21,2.253063388819462e+24,1.1445562015202866e+27,835.2099999999999,24137.568999999996,697575.7440999999,20159939.004489996,582622237.2297609,16837782655.940088,486611918756.6685,14063084452067.719,406423140664757.06,524.41,12008.988999999998,275005.84809999994,6297633.921489999,144215816.80212095,3302542204.7685695,75628216489.20024,1731886157602.6853,39660193009101.49,259.21000000000004,4173.281000000001,67189.82410000001,1081756.1680100004,17416274.304961007,280402016.3098722,4514472462.588943,72683006647.68198,1170196407027.68,295.84,5088.447999999999,87521.30559999999,1505366.4563199999,25892303.048704,445347612.43770874,7659978933.92859,131751637663.57175,2266128167813.434,240.25,3723.875,57720.0625,894660.96875,13867245.015625,214942297.7421875,3331605615.0039062,51639887032.56055,800418249004.6885,193.21,2685.619,37330.104100000004,518888.4469900001,7212549.413161001,100254436.84293792,1393536672.116837,19370159742.424034,269245220419.6941,8836.0,830584.0,78074896.0,7339040224.0,689869781056.0,64847759419264.0,6095689385410816.0,5.729948022286167e+17,5.386151140948997e+19,4303.36,282300.41599999997,18518907.289599996,1214840318.1977596,79693524873.77303,5227895231719.51,342949927200799.8,2.2497515224372464e+16,1.4758369987188334e+18,1600.0,64000.0,2560000.0,102400000.0,4096000000.0,163840000000.0,6553600000000.0,262144000000000.0,1.048576e+16,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8
3690241.0,7088952961.0,13617878638081.0,2.61599448637536e+16,5.0253254083270664e+19,9.653650109396295e+22,1.8544661860150283e+26,3.5624295433348694e+29,6.843427152746284e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.49,14348.907000000001,348678.4401,8472886.09443,205891132.094649,5003154509.899971,121576654590.5693,2954312706550.834,71789798769185.27,233289.0,112678587.0,54423757521.0,26286674882643.0,1.2696463968316568e+16,6.132392096696903e+18,2.9619453827046037e+21,1.4306196198463236e+24,6.909892763857743e+26,900.0,27000.0,810000.0,24300000.0,729000000.0,21870000000.0,656100000000.0,19683000000000.0,590490000000000.0,547.56,12812.903999999999,299821.95359999995,7015833.714239999,164170508.91321597,3841589908.5692534,89893203860.52052,2103500970336.1802,49221922705866.61,225.0,3375.0,50625.0,759375.0,11390625.0,170859375.0,2562890625.0,38443359375.0,576650390625.0,357.2099999999999,6751.268999999998,127598.98409999996,2411620.799489999,45579633.11036098,861455065.7858225,16281500743.352045,307720364049.35364,5815914880532.783,259.21000000000004,4173.281000000001,67189.82410000001,1081756.1680100004,17416274.304961007,280402016.3098722,4514472462.588943,72683006647.68198,1170196407027.68,163.84000000000003,2097.1520000000005,26843.54560000001,343597.38368000014,4398046.511104002,56294995.34213123,720575940.3792797,9223372036.85478,118059162071.7412,10000.0,1000000.0,100000000.0,10000000000.0,1000000000000.0,100000000000000.0,1e+16,1e+18,1e+20,4489.0,300763.0,20151121.0,1350125107.0,90458382169.0,6060711605323.0,406067677556641.0,2.7206534396294948e+16,1.8228378045517614e+18,1369.0,50653.0,1874161.0,69343957.0,2565726409.0,94931877133.0,3512479453921.0,129961739795077.0,4808584372417849.0,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6
3125824.0,5526456832.0,9770775678976.0,1.7274731400429568e+16,3.0541725115959476e+19,5.399777000501635e+22,9.546805736886891e+25,1.6878752542816024e+29,2.984163449569873e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.25,14706.125,360300.0625,8827351.53125,216270112.515625,5298617756.6328125,129816135037.5039,3180495308418.8457,77922135056261.72,258064.0,131096512.0,66597028096.0,33831290272768.0,1.7186295458566144e+16,8.730638092951601e+18,4.4351641512194133e+21,2.253063388819462e+24,1.1445562015202866e+27,967.21,30080.231000000003,935495.1841000002,29093900.22551001,904820297.0133613,28139911237.11554,875151239474.2933,27217203547650.523,846455030331931.4,556.96,13144.256000000001,310204.4416,7320824.821760001,172771465.79353604,4077406592.727451,96226795588.36784,2270952375885.4814,53594476070897.37,316.84000000000003,5639.752,100387.5856,1786899.02368,31806802.621504,566161086.6627712,10077667342.597328,179382478698.23245,3193008120828.5376,445.21000000000004,9393.931,198211.94410000002,4182272.0205100006,88245939.63276102,1861989326.2512577,39287974783.90154,828976267940.3226,17491399253540.809,349.69,6539.2029999999995,122283.09609999998,2286693.8970699995,42761175.87520899,799633988.8664081,14953155591.80183,279624009566.6942,5228968978897.182,295.84,5088.447999999999,87521.30559999999,1505366.4563199999,25892303.048704,445347612.43770874,7659978933.92859,131751637663.57175,2266128167813.434,10000.0,1000000.0,100000000.0,10000000000.0,1000000000000.0,100000000000000.0,1e+16,1e+18,1e+20,5745.639999999999,435519.51199999993,33012379.009599995,2502338328.9276795,189677245332.7181,14377535196220.031,1089817167873478.4,8.260814132480966e+16,6.261697112420572e+18,2025.0,91125.0,4100625.0,184528125.0,8303765625.0,373669453125.0,16815125390625.0,756680642578125.0,3.4050628916015624e+16,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,864.3599999999999,25412.183999999997,747118.2096,21965275.362239998,645779095.6498559,18985905412.105762,558185619115.9094,16410657202007.736,482473321739027.44
3786916.0,7369338536.0,14340732791056.0,2.7907066011394976e+16,5.430715045817462e+19,1.0568171479160782e+23,2.056566169844688e+26,4.0020777665177626e+29,7.788043333643566e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.64,14172.488,342974.2096,8299975.87232,200859416.110144,4860797869.865484,117631308450.74472,2846677664508.022,68889599481094.13,201601.0,90518849.0,40642963201.0,18248690477249.0,8193662024284801.0,3.6789542489038756e+18,1.65185045775784e+21,7.416808555332702e+23,3.3301470413443835e+26,772.84,21484.952,597281.6656000001,16604430.303680003,461603162.4423041,12832567915.896053,356745388061.9103,9917521788121.105,275707105709766.75,542.89,12649.337,294729.5521,6867198.563929999,160005726.539569,3728133428.371958,86865508881.06662,2023966356928.8523,47158416116442.26,357.2099999999999,6751.268999999998,127598.98409999996,2411620.799489999,45579633.11036098,861455065.7858225,16281500743.352045,307720364049.35364,5815914880532.783,316.84000000000003,5639.752,100387.5856,1786899.02368,31806802.621504,566161086.6627712,10077667342.597328,179382478698.23245,3193008120828.5376,275.56000000000006,4574.296000000001,75933.31360000002,1260493.0057600006,20924183.89561601,347341452.6672258,5765868114.275949,95713410696.98076,1588842617569.8806,193.21,2685.619,37330.104100000004,518888.4469900001,7212549.413161001,100254436.84293792,1393536672.116837,19370159742.424034,269245220419.6941,8836.0,830584.0,78074896.0,7339040224.0,689869781056.0,64847759419264.0,6095689385410816.0,5.729948022286167e+17,5.386151140948997e+19,4664.889999999999,318611.98699999996,21761198.712099995,1486289872.0364296,101513598260.08813,6933378761164.02,473549769387502.5,3.234344924916642e+16,2.2090575837180664e+18,1764.0,74088.0,3111696.0,130691232.0,5489031744.0,230539333248.0,9682651996416.0,406671383849472.0,1.7080198121677824e+16,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,864.3599999999999,25412.183999999997,747118.2096,21965275.362239998,645779095.6498559,18985905412.105762,558185619115.9094,16410657202007.736,482473321739027.44
4206601.0,8627738651.0,17695491973201.0,3.629345403703525e+16,7.44378742299593e+19,1.5267208004564652e+23,3.13130436173621e+26,6.422305245920967e+29,1.3172148059383904e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.76000000000005,11543.176000000001,260875.77760000006,5895792.573760002,133244912.16697605,3011335014.973659,68056171338.4047,1538069472247.9463,34760370072803.59,204304.0,92345408.0,41740124416.0,18866536236032.0,8527674378686464.0,3.8545088191662817e+18,1.7422379862631593e+21,7.87491569790948e+23,3.559461895455085e+26,739.8399999999999,20123.647999999997,547363.2255999999,14888279.736319996,404961208.82790387,11014944880.118984,299606500739.2364,8149296820107.2295,221660873506916.62,470.89,10218.313,221737.3921,4811701.40857,104413920.56596899,2265782076.281527,49167471055.309135,1066934121900.2083,23152470445234.52,295.84,5088.447999999999,87521.30559999999,1505366.4563199999,25892303.048704,445347612.43770874,7659978933.92859,131751637663.57175,2266128167813.434,259.21000000000004,4173.281000000001,67189.82410000001,1081756.1680100004,17416274.304961007,280402016.3098722,4514472462.588943,72683006647.68198,1170196407027.68,169.0,2197.0,28561.0,371293.0,4826809.0,62748517.0,815730721.0,10604499373.0,137858491849.0,100.0,1000.0,10000.0,100000.0,1000000.0,10000000.0,100000000.0,1000000000.0,10000000000.0,8836.0,830584.0,78074896.0,7339040224.0,689869781056.0,64847759419264.0,6095689385410816.0,5.729948022286167e+17,5.386151140948997e+19,3660.25,221445.125,13397430.0625,810544518.78125,49037943386.265625,2966795574869.0703,179491132279578.75,1.0859213502914514e+16,6.56982416926328e+17,1156.0,39304.0,1336336.0,45435424.0,1544804416.0,52523350144.0,1785793904896.0,60716992766464.0,2064377754059776.0,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6
4401604.0,9234565192.0,19374117772816.0,4.064689908736797e+16,8.527719428529799e+19,1.789115536105552e+23,3.753564394749448e+26,7.874978100184342e+29,1.652170405418675e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.84,10941.047999999999,242891.26559999996,5392186.096319999,119706531.33830397,2657484995.710348,58996166904.76973,1309714905285.888,29075670897346.71,272484.0,142236648.0,74247530256.0,38757210793632.0,2.0231264034275904e+16,1.0560719825892022e+19,5.512695749115636e+21,2.877627181038362e+24,1.502121388502025e+27,681.21,17779.581000000002,464047.0641000001,12111628.373010002,316113500.5355611,8250562363.978145,215339677699.8296,5620365587965.553,146691541845900.94,396.00999999999993,7880.598999999998,156823.92009999996,3120796.009989999,62103840.59880097,1235866427.9161394,24593741915.53117,489415464119.07025,9739367735969.498,163.84000000000003,2097.1520000000005,26843.54560000001,343597.38368000014,4398046.511104002,56294995.34213123,720575940.3792797,9223372036.85478,118059162071.7412,193.21,2685.619,37330.104100000004,518888.4469900001,7212549.413161001,100254436.84293792,1393536672.116837,19370159742.424034,269245220419.6941,146.41,1771.561,21435.8881,259374.24601,3138428.376721,37974983.358324096,459497298.63572156,5559917313.49223,67274999493.25599,100.0,1000.0,10000.0,100000.0,1000000.0,10000000.0,100000000.0,1000000000.0,10000000000.0,7744.0,681472.0,59969536.0,5277319168.0,464404086784.0,40867559636992.0,3596345248055296.0,3.1647838182886605e+17,2.7850097600940212e+19,3981.61,251239.59100000001,15853218.192100001,1000338067.9215101,63121332085.84729,3982956054616.964,251324527046330.44,1.585857765662345e+16,1.0006762501329398e+18,1681.0,68921.0,2825761.0,115856201.0,4750104241.0,194754273881.0,7984925229121.0,327381934393961.0,1.34226593101524e+16,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8
5688225.0,13566416625.0,32355903650625.0,7.716883020674062e+16,1.840476600430764e+20,4.389536692027372e+23,1.0469045010485283e+27,2.49686723500074e+30,5.955028355476764e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.89,10218.313,221737.3921,4811701.40857,104413920.56596899,2265782076.281527,49167471055.309135,1066934121900.2083,23152470445234.52,320356.0,181321496.0,102627966736.0,58087429172576.0,3.2877484911678016e+16,1.860865646000976e+19,1.0532499556365523e+22,5.961394748902886e+24,3.3741494278790335e+27,681.21,17779.581000000002,464047.0641000001,12111628.373010002,316113500.5355611,8250562363.978145,215339677699.8296,5620365587965.553,146691541845900.94,372.49,7189.057000000001,138748.80010000002,2677851.8419300006,51682540.549249016,997473032.6005061,19251229529.189766,371548729913.3625,7170890487327.896,123.21,1367.6309999999999,15180.704099999997,168505.81550999996,1870414.5521609995,20761601.528987095,230453776.97175676,2558036924.3865,28394209860.690147,163.84000000000003,2097.1520000000005,26843.54560000001,343597.38368000014,4398046.511104002,56294995.34213123,720575940.3792797,9223372036.85478,118059162071.7412,123.21,1367.6309999999999,15180.704099999997,168505.81550999996,1870414.5521609995,20761601.528987095,230453776.97175676,2558036924.3865,28394209860.690147,79.21000000000001,704.969,6274.2241,55840.59449,496981.290961,4423133.4895529,39365888.05702081,350356403.70748526,3118171992.9966187,8836.0,830584.0,78074896.0,7339040224.0,689869781056.0,64847759419264.0,6095689385410816.0,5.729948022286167e+17,5.386151140948997e+19,3931.2900000000004,246491.88300000003,15455041.064100003,969031074.7190702,60758248384.885704,3809542173732.334,238858294293017.34,1.4976415052172188e+16,9.390212237711963e+17,1156.0,39304.0,1336336.0,45435424.0,1544804416.0,52523350144.0,1785793904896.0,60716992766464.0,2064377754059776.0,894.0099999999999,26730.898999999994,799253.8800999998,23897691.014989994,714540961.3482008,21364774744.311203,638806764854.9049,19100322269161.656,571099635847933.5,888.0400000000001,26463.592000000004,788615.0416000001,23500728.239680003,700321701.5424641,20869586705.96543,621913683837.7699,18533027778365.543,552284227795293.2,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8
5588496.0,13211204544.0,31231287542016.0,7.383076374932582e+16,1.7453592550340624e+20,4.1260292789005236e+23,9.753933215320837e+26,2.305829812101846e+30,5.450981675808764e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.56000000000006,10077.696000000002,217678.23360000007,4701849.845760002,101559956.66841604,2193695064.0377865,47383813383.216194,1023490369077.4698,22107391972073.35,277729.0,146363183.0,77133397441.0,40649300451407.0,2.142218133789149e+16,1.1289489565068814e+19,5.949561000791265e+21,3.1354186474169966e+24,1.6523656271887572e+27,739.8399999999999,20123.647999999997,547363.2255999999,14888279.736319996,404961208.82790387,11014944880.118984,299606500739.2364,8149296820107.2295,221660873506916.62,384.1600000000001,7529.536000000002,147578.90560000006,2892546.5497600012,56693912.37529603,1111200682.555802,21779533378.093723,426878854210.637,8366825542528.486,123.21,1367.6309999999999,15180.704099999997,168505.81550999996,1870414.5521609995,20761601.528987095,230453776.97175676,2558036924.3865,28394209860.690147,163.84000000000003,2097.1520000000005,26843.54560000001,343597.38368000014,4398046.511104002,56294995.34213123,720575940.3792797,9223372036.85478,118059162071.7412,106.09000000000002,1092.7270000000003,11255.088100000004,115927.40743000005,1194052.2965290006,12298738.654248707,126677008.13876168,1304773183.8292453,13439163793.441227,60.839999999999996,474.55199999999996,3701.5055999999995,28871.743679999996,225199.60070399995,1756556.8854911996,13701143.706831357,106868920.91328458,833577583.1236198,8836.0,830584.0,78074896.0,7339040224.0,689869781056.0,64847759419264.0,6095689385410816.0,5.729948022286167e+17,5.386151140948997e+19,3552.1600000000003,211708.73600000003,12617840.665600002,752023303.6697601,44820588898.717705,2671307098363.575,159209903062469.1,9488910222523158.0,5.655390492623802e+17,1024.0,32768.0,1048576.0,33554432.0,1073741824.0,34359738368.0,1099511627776.0,35184372088832.0,1125899906842624.0,894.0099999999999,26730.898999999994,799253.8800999998,23897691.014989994,714540961.3482008,21364774744.311203,638806764854.9049,19100322269161.656,571099635847933.5,894.0099999999999,26730.898999999994,799253.8800999998,23897691.014989994,714540961.3482008,21364774744.311203,638806764854.9049,19100322269161.656,571099635847933.5,894.0099999999999,26730.898999999994,799253.8800999998,23897691.014989994,714540961.3482008,21364774744.311203,638806764854.9049,19100322269161.656,571099635847933.5
